"MacroPlot.Name","Monitoring.Status","Date","TagNo","Status","DBH","Ht","CrwnRto","CrwnCl","LiCrBHt","CrFuBHt","CrwnRad","Age","GrwthRt","Mort","DecayCl","LaddBaseHt","LaddMaxHt","DRC","NuLiStems","NuDeStems","EqDia","XCoord","YCoord","CKR","CharHt","ScorchHt","CrScPct","DamCd1","DamSev1","DamCd2","DamSev2","DamCd3","DamSev3","DamCd4","DamSev4","DamCd5","DamSev5","Comment","UV1","SnagPlotSize","BrkPntDia","Species.Symbol","Visited"
"_134","PostBurnYear1","8/30/2021 14:22",741,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_134","PostBurnYear1","8/30/2021 14:22",743,"L",39.4,12.6,30,"C",3.2,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_134","PostBurnYear1","8/30/2021 14:22",744,"L",38.15,12,20,"C",2.9,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_134","PostBurnYear1","8/30/2021 14:22",745,"D",14.05,4.5,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4.5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_134","PostBurnYear1","8/30/2021 14:22",747,"L",41.55,21.4,40,"C",14.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_134","PostBurnYear1","8/30/2021 14:22",754,"L",57.3,25.6,80,"C",17,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_134","PostBurnYear1","8/30/2021 14:22",755,"L",46.65,24.4,80,"C",18.4,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,18.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_134","PostBurnYear1","8/30/2021 14:22",756,"L",56.2,26,90,"C",17.6,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New tag 881",NA,NA,NA,"PIJE",NA
"_134","PostBurnYear1","8/30/2021 14:22",757,"L",58.4,23,60,"C",17.4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,14.6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New tag 879",NA,NA,NA,"PIJE",NA
"_135","PostBurnYear1","8/30/2021 14:22",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.04,7.6,"",TRUE
"_135","PostBurnYear1","8/30/2021 14:22",725,"L",89,21,80,"I",2.3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_135","PostBurnYear1","8/30/2021 14:22",726,"L",79.3,33.2,90,"C",19.2,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Tag 878",NA,NA,NA,"PIJE",NA
"_135","PostBurnYear1","8/30/2021 14:22",730,"L",60.9,27.4,90,"C",18.5,NA,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_135","PostBurnYear1","8/30/2021 14:22",731,"D",23.3,11.5,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_135","PostBurnYear1","8/30/2021 14:22",732,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_135","PostBurnYear1","8/30/2021 14:22",733,"D",11.15,1.6,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_138","PostBurnYear1","8/30/2021 14:23",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.04,7.6,"",TRUE
"_138","PostBurnYear1","8/30/2021 14:23",781,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_138","PostBurnYear1","8/30/2021 14:23",782,"L",24.05,7.8,30,"I",6.2,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,6.4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_138","PostBurnYear1","8/30/2021 14:23",784,"L",146.5,22.6,30,"D",4.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_138","PostBurnYear1","8/30/2021 14:23",785,"D",23.65,6,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Tag 169",NA,NA,NA,"PIJE",NA
"_138","PostBurnYear1","8/30/2021 14:23",786,"L",25.7,8.2,10,"I",6.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,6.4,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_138","PostBurnYear1","8/30/2021 14:23",787,"L",26.75,10,10,"I",8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_138","PostBurnYear1","8/30/2021 14:23",788,"L",25.5,9.6,10,"I",8,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9.2,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_139","PostBurnYear1","8/30/2021 14:24",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.04,7.6,"",TRUE
"_139","PostBurnYear1","8/30/2021 14:24",771,"L",59.9,26.2,90,"C",15.5,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,15.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_139","PostBurnYear1","8/30/2021 14:24",772,"L",78.5,27,80,"C",24,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_139","PostBurnYear1","8/30/2021 14:24",773,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_139","PostBurnYear1","8/30/2021 14:24",776,"L",12.6,7.2,70,"I",1.4,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"QUKE",NA
"_139","PostBurnYear1","8/30/2021 14:24",777,"L",47.85,20.8,90,"C",12.3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,11.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
"_139","PostBurnYear1","8/30/2021 14:24",778,"L",40.55,20,90,"C",14.8,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,14.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"PIJE",NA
