"","macro_plot_name","monitoring_status","date","size_cl_dia","status","avg_ht","comment","tag_no","top_kill_y_n","resprout_y_n","epicormic_resprout_y_n","basal_resprout_y_n","basal_resprout_height_cm","basal_resprout_width_cm","basal_resprout_count","uv2","uv3","uv1desc","uv2desc","uv3desc","sa_comment","species_symbol","treatment_burn","experiment"
"125","_136","PostBurnYear1","8/30/2021 14:23",1.1,"D",2,NA,716,"Y","Y","N","Y",104.5,78,6,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"126","_136","PostBurnYear1","8/30/2021 14:23",1.6,"D",2.1,NA,717,"Y","Y","N","Y",117,110,13,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"127","_136","PostBurnYear1","8/30/2021 14:23",0.8,"D",1.4,NA,718,"Y","Y","N","Y",101,111,21,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"128","_137","PostBurnYear1","8/30/2021 14:23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"129","_137","PostBurnYear1","8/30/2021 14:23",0.2,"D",1.47,NA,706,"Y","Y","N","Y",77,99,9,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"130","_138","PostBurnYear1","8/30/2021 14:23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"131","_138","PostBurnYear1","8/30/2021 14:23",1.8,"L",1.4,NA,783,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"132","_139","PostBurnYear1","8/30/2021 14:24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"133","_139","PostBurnYear1","8/30/2021 14:24",2.05,"D",2.4,NA,774,"Y","Y","N","Y",114,111,14,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"134","_139","PostBurnYear1","8/30/2021 14:24",0.95,"L",1.8,NA,775,"N","N","N","Y",13.5,8,1,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"135","_139","PostBurnYear1","8/30/2021 14:24",3.3,"D",3.9,NA,779,"Y","Y","N","Y",81,110,26,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"136","_134","PostBurnYear2","9/26/2022 11:13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"137","_134","PostBurnYear2","9/26/2022 11:13",0,"D",NA,"Gone.",739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"138","_134","PostBurnYear2","9/26/2022 11:13",0,"D",NA,"Gone.",746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"139","_134","PostBurnYear2","9/26/2022 11:13",0,"D",NA,"Burned off.",748,"Y","Y","N","Y",90,105,23,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"140","_134","PostBurnYear2","9/26/2022 11:13",0,"D",NA,"New tag 882. Burned off",749,"Y","Y","N","Y",87,88,16,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"141","_134","PostBurnYear2","9/26/2022 11:13",2.5,"D",2.6,"No tag but very close to 751.",750,"Y","Y","N","Y",133,177,16,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"142","_134","PostBurnYear2","9/26/2022 11:13",1.9,"D",2.1,NA,751,"Y","Y","N","Y",119,130,9,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"143","_134","PostBurnYear2","9/26/2022 11:13",0.8,"D",1.6,"New tag 883",752,"Y","Y","N","Y",92,75,4,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"144","_134","PostBurnYear2","9/26/2022 11:13",1.6,"L",2.2,NA,753,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"145","_135","PostBurnYear2","9/26/2022 11:14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"146","_135","PostBurnYear2","9/26/2022 11:14",5.25,"D",2,NA,724,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIJE","pre_budbreak","old"
"147","_135","PostBurnYear2","9/26/2022 11:14",1.55,"D",2.1,NA,727,"Y","Y","N","Y",134,127,15,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"148","_135","PostBurnYear2","9/26/2022 11:14",2.2,"D",2.2,NA,728,"Y","Y","N","Y",109,148,8,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"149","_135","PostBurnYear2","9/26/2022 11:14",1.2,"D",2.1,NA,729,"Y","Y","N","Y",117,102,9,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"150","_136","PostBurnYear2","9/26/2022 11:14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"151","_136","PostBurnYear2","9/26/2022 11:14",0.8,"L",1.45,NA,713,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"152","_136","PostBurnYear2","9/26/2022 11:14",0.95,"D",1.4,NA,714,"Y","Y","N","Y",131,147,6,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"153","_136","PostBurnYear2","9/26/2022 11:14",0.55,"L",1.75,NA,715,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"154","_136","PostBurnYear2","9/26/2022 11:14",0.5,"L",1.45,NA,716,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"155","_136","PostBurnYear2","9/26/2022 11:14",0.4,"L",1.5,NA,717,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"156","_136","PostBurnYear2","9/26/2022 11:14",0.3,"D",1.4,NA,718,"Y","Y","N","Y",135,149,14,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"157","_137","PostBurnYear2","9/26/2022 11:16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"158","_137","PostBurnYear2","9/26/2022 11:16",0,"D",NA,"completely squished by fallen PIJE; some resprouts are there but pushed apart from PIJE.",706,"Y","Y","N","Y",94,50,3,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"159","_138","PostBurnYear2","9/26/2022 11:17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"160","_138","PostBurnYear2","9/26/2022 11:17",0.7,"L",1.6,NA,783,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"161","_139","PostBurnYear2","9/26/2022 11:17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"162","_139","PostBurnYear2","9/26/2022 11:17",0.6,"L",1.8,NA,774,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"163","_139","PostBurnYear2","9/26/2022 11:17",1.3,"L",1.9,NA,775,"N","N","N","Y",73,50,1,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"164","_139","PostBurnYear2","9/26/2022 11:17",3.6,"D",3.9,NA,779,"Y","Y","N","Y",88,124,39,NA,NA,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"165","_134","PreBurn","8/19/2020 8:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"166","_134","PreBurn","8/19/2020 8:44",1.4,"L",1.5,"PIJE_TOV",739,NA,NA,NA,NA,NA,NA,NA,"2",0,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"167","_134","PreBurn","8/19/2020 8:44",1.1,"L",1.8,"ROCA_SL",746,NA,NA,NA,NA,NA,NA,NA,"0.2",0,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"168","_134","PreBurn","8/19/2020 8:44",1.1,"L",2.1,"ROCA_SL",748,NA,NA,NA,NA,NA,NA,NA,"0",2,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"169","_134","PreBurn","8/19/2020 8:44",0.3,"L",1.5,"ROCA_SL",749,NA,NA,NA,NA,NA,NA,NA,"0",0.3,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"170","_134","PreBurn","8/19/2020 8:44",2.55,"L",3,"ROCA_SM",750,NA,NA,NA,NA,NA,NA,NA,"0",0.9,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"171","_134","PreBurn","8/19/2020 8:44",2.4,"L",2.3,"ROCA_SM",751,NA,NA,NA,NA,NA,NA,NA,"0",1.5,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"172","_134","PreBurn","8/19/2020 8:44",1.5,"L",2.1,"ROCA_SM",752,NA,NA,NA,NA,NA,NA,NA,"0.1",1.08,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"173","_134","PreBurn","8/19/2020 8:44",4,"L",4,"QUKE_TSE",753,NA,NA,NA,NA,NA,NA,NA,"1",1,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"174","_135","PreBurn","8/19/2020 8:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"175","_135","PreBurn","8/19/2020 8:44",5.5,"L",3,"x_ST",724,NA,NA,NA,NA,NA,NA,NA,"2",4.5,NA,NA,NA,NA,"PIJE","pre_budbreak","old"
"176","_135","PreBurn","8/19/2020 8:44",2.2,"L",2.2,"ROCA_SM",727,NA,NA,NA,NA,NA,NA,NA,"0",2,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"177","_135","PreBurn","8/19/2020 8:44",3,"L",3,"ROCA_SM",728,NA,NA,NA,NA,NA,NA,NA,"0",1.28,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"178","_135","PreBurn","8/19/2020 8:44",2.1,"L",2.1,"ROCA_SM",729,NA,NA,NA,NA,NA,NA,NA,"0",4.435,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"179","_136","PreBurn","8/19/2020 8:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"180","_136","PreBurn","8/19/2020 8:44",0.7,"L",1.8,"QUKE_TSA",713,NA,NA,NA,NA,NA,NA,NA,"1.2",0.7,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"181","_136","PreBurn","8/19/2020 8:44",1.1,"L",1.6,"QUKE_TSA",714,NA,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"182","_136","PreBurn","8/19/2020 8:44",0.5,"L",1.6,"QUKE_TSA",715,NA,NA,NA,NA,NA,NA,NA,"0",0.3,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"183","_136","PreBurn","8/19/2020 8:44",0.9,"L",1.9,"QUKE_TSA",716,NA,NA,NA,NA,NA,NA,NA,"0",1.2,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"184","_136","PreBurn","8/19/2020 8:44",1.3,"L",2,"QUKE_TSA",717,NA,NA,NA,NA,NA,NA,NA,"0",1.5,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"185","_136","PreBurn","8/19/2020 8:44",0.4,"L",1.5,"QUKE_TSA",718,NA,NA,NA,NA,NA,NA,NA,"3.5",4.5,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"186","_137","PreBurn","8/19/2020 8:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"187","_137","PreBurn","8/19/2020 8:44",0.6,"L",1.47,"QUKE_TSA_PIJE_TOV",706,NA,NA,NA,NA,NA,NA,NA,"2.7",2,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"188","_138","PreBurn","8/19/2020 8:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"189","_138","PreBurn","8/19/2020 8:44",1.9,"L",2.4,"PIJE_TSE",783,NA,NA,NA,NA,NA,NA,NA,"2.2",0.4,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"190","_139","PreBurn","8/19/2020 8:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"pre_budbreak","old"
"191","_139","PreBurn","8/19/2020 8:44",2.25,"L",2.6,"ROCA_SM",774,NA,NA,NA,NA,NA,NA,NA,"0",2,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"192","_139","PreBurn","8/19/2020 8:44",0.85,"L",1.9,"ROCA_SM",775,NA,NA,NA,NA,NA,NA,NA,"0.3",6.2,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"193","_139","PreBurn","8/19/2020 8:44",3.5,"L",3.2,"ROCA_SM",779,NA,NA,NA,NA,NA,NA,NA,"0.5",4,NA,NA,NA,NA,"QUKE","pre_budbreak","old"
"194","_141","PostBurnYear1","8/30/2021 14:09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"195","_141","PostBurnYear1","8/30/2021 14:09",6.4,"L",4.6,NA,502,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"196","_141","PostBurnYear1","8/30/2021 14:09",6,"L",5,NA,503,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"197","_141","PostBurnYear1","8/30/2021 14:09",2.3,"L",2.5,NA,504,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"198","_141","PostBurnYear1","8/30/2021 14:09",1.05,"L",1.7,NA,505,"N","N","N","Y",25,36,2,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"199","_141","PostBurnYear1","8/30/2021 14:09",4.85,"L",4.8,NA,506,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"200","_142","PostBurnYear1","8/30/2021 14:09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"201","_142","PostBurnYear1","8/30/2021 14:09",3.7,"L",3.8,NA,569,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"202","_142","PostBurnYear1","8/30/2021 14:09",0.65,"D",1.7,NA,572,"Y","Y","N","Y",90,50,5,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"203","_142","PostBurnYear1","8/30/2021 14:09",1.4,"D",2.6,NA,573,"Y","Y","N","Y",70,88,13,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"204","_142","PostBurnYear1","8/30/2021 14:09",3.3,"D",2.2,NA,578,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIJE","post_budbreak","old"
"205","_142","PostBurnYear1","8/30/2021 14:09",0.45,"D",1.41,NA,579,"Y","Y","N","Y",39,55,9,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"206","_142","PostBurnYear1","8/30/2021 14:09",6.35,"D",4.4,NA,580,"Y","N","N","Y",57,45,6,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"207","_142","PostBurnYear1","8/30/2021 14:09",1.45,"D",2.4,NA,581,"Y","Y","N","Y",93,102,15,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"208","_142","PostBurnYear1","8/30/2021 14:09",0.65,"D",1.7,NA,584,"Y","Y","N","Y",59,48,15,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"209","_143","PostBurnYear1","8/30/2021 14:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"210","_143","PostBurnYear1","8/30/2021 14:10",1.1,"D",2.2,NA,542,"Y","Y","N","Y",67,70,16,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"211","_144","PostBurnYear1","8/30/2021 14:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"212","_144","PostBurnYear1","8/30/2021 14:10",4.55,"L",3.4,NA,524,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"213","_144","PostBurnYear1","8/30/2021 14:10",2.1,"L",2.6,NA,531,"N","Y","N","Y",84,102,15,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"214","_145","PostBurnYear1","8/30/2021 14:11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"215","_145","PostBurnYear1","8/30/2021 14:11",0.35,"D",1.6,NA,546,"Y","Y","N","Y",44,39,8,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"216","_145","PostBurnYear1","8/30/2021 14:11",5.95,"L",4.8,NA,548,"N","Y","Y","Y",36,120,13,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"217","_145","PostBurnYear1","8/30/2021 14:11",2.6,"D",2.8,NA,549,"Y","Y","N","Y",54,88,13,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"218","_145","PostBurnYear1","8/30/2021 14:11",0.25,"D",1.5,NA,550,"Y","Y","N","Y",36,58,3,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"219","_145","PostBurnYear1","8/30/2021 14:11",1.15,"D",1.9,NA,553,"Y","Y","N","Y",66,71,14,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"220","_145","PostBurnYear1","8/30/2021 14:11",0.7,"D",1.9,NA,559,"Y","Y","N","Y",42,43,7,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"221","_145","PostBurnYear1","8/30/2021 14:11",1.55,"D",2.4,NA,560,"Y","Y","N","Y",62,130,17,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"222","_145","PostBurnYear1","8/30/2021 14:11",0.6,"D",0.7,NA,561,"Y","Y","N","Y",80,56,9,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"223","_145","PostBurnYear1","8/30/2021 14:11",1.25,"D",2.1,NA,568,"Y","Y","N","Y",72,67,10,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"224","_145","PostBurnYear1","8/30/2021 14:11",0.85,"D",1.8,NA,566,"Y","Y","N","Y",52,42,5,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"225","_145","PostBurnYear1","8/30/2021 14:11",1.6,"D",2.4,NA,567,"Y","Y","N","Y",82,70,7,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"226","_145","PostBurnYear1","8/30/2021 14:11",0.55,"D",1.7,NA,568,"Y","Y","N","Y",55,47,5,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"227","_141","PostBurnYear2","9/26/2022 10:43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"228","_141","PostBurnYear2","9/26/2022 10:43",7.25,"L",4.6,NA,502,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"229","_141","PostBurnYear2","9/26/2022 10:43",2.5,"L",2.5,NA,504,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"230","_141","PostBurnYear2","9/26/2022 10:43",0.7,"L",1.7,NA,505,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"231","_141","PostBurnYear2","9/26/2022 10:43",5.5,"L",4.8,NA,506,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"232","_142","PostBurnYear2","9/26/2022 10:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"233","_142","PostBurnYear2","9/26/2022 10:44",3.7,"L",3.9,NA,569,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"234","_142","PostBurnYear2","9/26/2022 10:44",0.5,"D",1.7,NA,572,"Y","Y","N","Y",93,76,6,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"235","_142","PostBurnYear2","9/26/2022 10:44",1.3,"D",2.6,NA,573,"Y","Y","N","Y",122,160,15,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"236","_142","PostBurnYear2","9/26/2022 10:44",3.3,"D",2.2,NA,578,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIJE","post_budbreak","old"
"237","_142","PostBurnYear2","9/26/2022 10:44",0,"D",NA,"Broke off; no DBH or height.",579,"Y","Y","N","Y",68,80,11,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"238","_142","PostBurnYear2","9/26/2022 10:44",6.45,"D",4.4,NA,580,"Y","N","N","Y",74,115,7,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"239","_142","PostBurnYear2","9/26/2022 10:44",0.45,"L",1.45,NA,581,"N","Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"240","_142","PostBurnYear2","9/26/2022 10:44",0.65,"D",1.7,NA,584,"Y","Y","N","Y",104,120,11,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"241","_143","PostBurnYear2","9/26/2022 10:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"242","_143","PostBurnYear2","9/26/2022 10:45",6.6,"D",3,NA,540,"Y","N","N","Y",84,144,22,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"243","_143","PostBurnYear2","9/26/2022 10:45",1,"D",2.2,NA,542,"Y","Y","N","Y",133,120,11,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"244","_144","PostBurnYear2","9/26/2022 10:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"245","_144","PostBurnYear2","9/26/2022 10:45",5.2,"L",3.4,NA,524,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"246","_144","PostBurnYear2","9/26/2022 10:45",2.65,"L",2.6,NA,531,"N","Y","N","Y",130,235,12,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"247","_145","PostBurnYear2","9/26/2022 10:46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"248","_145","PostBurnYear2","9/26/2022 10:46",0.45,"D",1.5,NA,546,"Y","Y","N","Y",54,63,8,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"249","_145","PostBurnYear2","9/26/2022 10:46",6.7,"L",5,NA,548,"N","Y","Y","Y",52,110,9,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"250","_145","PostBurnYear2","9/26/2022 10:46",2.8,"D",2.8,NA,549,"Y","Y","N","Y",87,111,7,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"251","_145","PostBurnYear2","9/26/2022 10:46",0.5,"D",1.5,NA,550,"Y","Y","N","Y",66,77,3,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"252","_145","PostBurnYear2","9/26/2022 10:46",1.15,"D",1.9,NA,553,"Y","Y","N","Y",55,107,16,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"253","_145","PostBurnYear2","9/26/2022 10:46",0.65,"D",1.9,NA,559,"Y","Y","N","Y",42,60,8,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"254","_145","PostBurnYear2","9/26/2022 10:46",1.95,"D",2.4,NA,560,"Y","Y","N","Y",54.5,148,24,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"255","_145","PostBurnYear2","9/26/2022 10:46",0.5,"D",0.7,NA,561,"Y","Y","N","Y",101,103.5,14,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"256","_145","PostBurnYear2","9/26/2022 10:46",1.15,"D",2.1,NA,564,"Y","Y","N","Y",84,107,9,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"257","_145","PostBurnYear2","9/26/2022 10:46",1.35,"D",1.8,NA,566,"Y","Y","N","Y",42,81,9,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"258","_145","PostBurnYear2","9/26/2022 10:46",1.5,"D",2.4,NA,567,"Y","Y","N","Y",47,81,22,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"259","_145","PostBurnYear2","9/26/2022 10:46",0.6,"D",1.7,NA,568,"Y","Y","N","Y",46.5,59,8,NA,NA,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"260","_141","PreBurn","8/19/2020 8:54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tag","D. to Plant","D. to CWD","neighbor",NA,"post_budbreak","old"
"261","_141","PreBurn","8/19/2020 8:54",5.65,"L",4.5,"ERWR_SL",502,NA,NA,NA,NA,NA,NA,NA,"0.4",3.5,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"262","_141","PreBurn","8/19/2020 8:54",5.75,"L",4.9,"ERWR_SL",503,NA,NA,NA,NA,NA,NA,NA,"0.9",0.4,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"263","_141","PreBurn","8/19/2020 8:54",1.7,"L",2.2,"QUKE_TSA",504,NA,NA,NA,NA,NA,NA,NA,"1.1",1,NA,NA,NA,NA,"QUKE","post_budbreak","old"
"264","_141","PreBurn","8/19/2020 8:54",0.7,"L",1.6,"QUKE_TSA",505,NA,NA,NA,NA,NA,NA,NA,"1.1",0.1,NA,NA,NA,NA,"QUKE","post_budbreak","old"
